seed,model,ratio,class,n_synth,f1_baseline,f1_augmented,f1_delta,recall_baseline,recall_augmented,recall_delta
2048,CTGAN,5,xss,2180,0.4380165289256198,0.47404063205417607,0.03602410312855625,0.49074074074074076,0.4861111111111111,-0.00462962962962965
2048,TabDDPM,5,bot,6800,0.6397820163487739,0.7493573264781491,0.10957531012937527,0.9848993288590604,0.9781879194630873,-0.006711409395973145
2048,TabDDPM,5,brute_force,5310,0.731924360400445,0.729957805907173,-0.001966554493271988,0.7393258426966293,0.7775280898876404,0.038202247191011174
2048,TabDDPM,5,xss,2180,0.4380165289256198,0.4119106699751861,-0.026105858950433714,0.49074074074074076,0.38425925925925924,-0.10648148148148151
2048,Drifting,5,bot,6800,0.6397820163487739,0.7319522912743252,0.0921702749255513,0.9848993288590604,0.9781879194630873,-0.006711409395973145
2048,Drifting,5,brute_force,5310,0.731924360400445,0.7477678571428571,0.015843496742412144,0.7393258426966293,0.7528089887640449,0.01348314606741563
2048,Drifting,5,xss,2180,0.4380165289256198,0.47058823529411764,0.03257170636849782,0.49074074074074076,0.46296296296296297,-0.02777777777777779
3141,CTGAN,1,bot,1360,0.6782407407407407,0.7246737103791174,0.04643296963837673,0.9832214765100671,0.9781879194630873,-0.005033557046979831
3141,CTGAN,1,brute_force,1062,0.7192982456140351,0.7488888888888889,0.029590643274853834,0.7370786516853932,0.7573033707865169,0.020224719101123667
3141,CTGAN,1,xss,436,0.40458015267175573,0.4577777777777778,0.05319762510602205,0.49074074074074076,0.47685185185185186,-0.013888888888888895
3141,TabDDPM,1,bot,1360,0.6782407407407407,0.6907155529272619,0.012474812186521245,0.9832214765100671,0.9798657718120806,-0.003355704697986517
3141,TabDDPM,1,brute_force,1062,0.7192982456140351,0.7372793354101765,0.017981089796141436,0.7370786516853932,0.797752808988764,0.06067415730337078
3141,TabDDPM,1,xss,436,0.40458015267175573,0.37244897959183676,-0.03213117307991897,0.49074074074074076,0.33796296296296297,-0.1527777777777778
3141,Drifting,1,bot,1360,0.6782407407407407,0.6352813852813853,-0.042959355459355364,0.9832214765100671,0.9848993288590604,0.001677852348993314
3141,Drifting,1,brute_force,1062,0.7192982456140351,0.7355555555555555,0.016257309941520415,0.7370786516853932,0.7438202247191011,0.006741573033707926
3141,Drifting,1,xss,436,0.40458015267175573,0.4369747899159664,0.032394637244210656,0.49074074074074076,0.48148148148148145,-0.0092592592592593
3141,CTGAN,3,bot,4080,0.6782407407407407,0.7448717948717949,0.06663105413105419,0.9832214765100671,0.9748322147651006,-0.008389261744966459
3141,CTGAN,3,brute_force,3186,0.7192982456140351,0.7511111111111111,0.03181286549707596,0.7370786516853932,0.7595505617977528,0.022471910112359605
3141,CTGAN,3,xss,1308,0.40458015267175573,0.46296296296296297,0.05838281029120723,0.49074074074074076,0.46296296296296297,-0.02777777777777779
3141,TabDDPM,3,bot,4080,0.6782407407407407,0.7253433208489388,0.04710258010819812,0.9832214765100671,0.9748322147651006,-0.008389261744966459
3141,TabDDPM,3,brute_force,3186,0.7192982456140351,0.7467811158798283,0.027482870265793213,0.7370786516853932,0.7820224719101123,0.0449438202247191
3141,TabDDPM,3,xss,1308,0.40458015267175573,0.4055299539170507,0.0009498012452949789,0.49074074074074076,0.4074074074074074,-0.08333333333333337
3141,Drifting,3,bot,4080,0.6782407407407407,0.749034749034749,0.07079400829400828,0.9832214765100671,0.9765100671140939,-0.006711409395973145
3141,Drifting,3,brute_force,3186,0.7192982456140351,0.732739420935412,0.013441175321376897,0.7370786516853932,0.7393258426966293,0.0022471910112360494
3141,Drifting,3,xss,1308,0.40458015267175573,0.4567627494456763,0.052182596773920564,0.49074074074074076,0.47685185185185186,-0.013888888888888895
3141,CTGAN,5,bot,6800,0.6782407407407407,0.7582631237848347,0.08002238304409404,0.9832214765100671,0.9815436241610739,-0.001677852348993203
3141,CTGAN,5,brute_force,5310,0.7192982456140351,0.75,0.030701754385964897,0.7370786516853932,0.755056179775281,0.01797752808988773
3141,CTGAN,5,xss,2180,0.40458015267175573,0.45057471264367815,0.04599455997192242,0.49074074074074076,0.4537037037037037,-0.037037037037037035
3141,TabDDPM,5,bot,6800,0.6782407407407407,0.7327858496525584,0.05454510891181774,0.9832214765100671,0.9731543624161074,-0.010067114093959662
3141,TabDDPM,5,brute_force,5310,0.7192982456140351,0.7483870967741936,0.02908885116015847,0.7370786516853932,0.7820224719101123,0.0449438202247191
3141,TabDDPM,5,xss,2180,0.40458015267175573,0.42280285035629456,0.018222697684538824,0.49074074074074076,0.41203703703703703,-0.07870370370370372
3141,Drifting,5,bot,6800,0.6782407407407407,0.7320754716981132,0.053834730957372456,0.9832214765100671,0.9765100671140939,-0.006711409395973145
3141,Drifting,5,brute_force,5310,0.7192982456140351,0.744920993227991,0.025622747613955887,0.7370786516853932,0.7415730337078652,0.004494382022471988
3141,Drifting,5,xss,2180,0.40458015267175573,0.4861111111111111,0.08153095843935537,0.49074074074074076,0.4861111111111111,-0.00462962962962965
5000,CTGAN,1,bot,1360,0.6735513482501434,0.7491940683430045,0.0756427200928611,0.9848993288590604,0.9748322147651006,-0.010067114093959773
5000,CTGAN,1,brute_force,1062,0.7224669603524229,0.7541713014460512,0.0317043410936283,0.7370786516853932,0.7617977528089888,0.024719101123595544
5000,CTGAN,1,xss,436,0.41700404858299595,0.48259860788863107,0.06559455930563513,0.47685185185185186,0.48148148148148145,0.004629629629629595
5000,TabDDPM,1,bot,1360,0.6735513482501434,0.7146371463714637,0.041085798121320294,0.9848993288590604,0.9748322147651006,-0.010067114093959773
5000,TabDDPM,1,brute_force,1062,0.7224669603524229,0.7347826086956522,0.01231564834322929,0.7370786516853932,0.7595505617977528,0.022471910112359605
5000,TabDDPM,1,xss,436,0.41700404858299595,0.4309133489461358,0.013909300363139865,0.47685185185185186,0.42592592592592593,-0.05092592592592593
5000,Drifting,1,bot,1360,0.6735513482501434,0.6647694934547524,-0.008781854795390953,0.9848993288590604,0.9798657718120806,-0.005033557046979831
5000,Drifting,1,brute_force,1062,0.7224669603524229,0.7381489841986456,0.015682023846222748,0.7370786516853932,0.7348314606741573,-0.0022471910112359383
5000,Drifting,1,xss,436,0.41700404858299595,0.4840182648401826,0.06701421625718668,0.47685185185185186,0.49074074074074076,0.013888888888888895
5000,CTGAN,3,bot,4080,0.6735513482501434,0.7443946188340808,0.07084327058393736,0.9848993288590604,0.9748322147651006,-0.010067114093959773
5000,CTGAN,3,brute_force,3186,0.7224669603524229,0.7516629711751663,0.02919601082274348,0.7370786516853932,0.7617977528089888,0.024719101123595544
5000,CTGAN,3,xss,1308,0.41700404858299595,0.44907407407407407,0.032070025491078125,0.47685185185185186,0.44907407407407407,-0.02777777777777779
5000,TabDDPM,3,bot,4080,0.6735513482501434,0.7516170763260026,0.07806572807585921,0.9848993288590604,0.9748322147651006,-0.010067114093959773
5000,TabDDPM,3,brute_force,3186,0.7224669603524229,0.7300215982721382,0.007554637919715335,0.7370786516853932,0.7595505617977528,0.022471910112359605
5000,TabDDPM,3,xss,1308,0.41700404858299595,0.41134751773049644,-0.005656530852499508,0.47685185185185186,0.4027777777777778,-0.07407407407407407
5000,Drifting,3,bot,4080,0.6735513482501434,0.6842105263157895,0.010659178065646091,0.9848993288590604,0.9815436241610739,-0.003355704697986517
5000,Drifting,3,brute_force,3186,0.7224669603524229,0.7291910902696366,0.006724129917213717,0.7370786516853932,0.698876404494382,-0.038202247191011174
5000,Drifting,3,xss,1308,0.41700404858299595,0.5147679324894515,0.09776388390645557,0.47685185185185186,0.5648148148148148,0.08796296296296291
5000,CTGAN,5,bot,6800,0.6735513482501434,0.751131221719457,0.07757987346931361,0.9848993288590604,0.9748322147651006,-0.010067114093959773
5000,CTGAN,5,brute_force,5310,0.7224669603524229,0.746606334841629,0.02413937448920611,0.7370786516853932,0.7415730337078652,0.004494382022471988
5000,CTGAN,5,xss,2180,0.41700404858299595,0.4878048780487805,0.07080082946578453,0.47685185185185186,0.5092592592592593,0.03240740740740744
5000,TabDDPM,5,bot,6800,0.6735513482501434,0.7485455720749838,0.07499422382484044,0.9848993288590604,0.9714765100671141,-0.01342281879194629
5000,TabDDPM,5,brute_force,5310,0.7224669603524229,0.7432286023835319,0.020761642031109084,0.7370786516853932,0.7707865168539326,0.03370786516853941
5000,TabDDPM,5,xss,2180,0.41700404858299595,0.44655581947743467,0.029551770894438723,0.47685185185185186,0.4351851851851852,-0.041666666666666685
5000,Drifting,5,bot,6800,0.6735513482501434,0.7385786802030457,0.06502733195290233,0.9848993288590604,0.9765100671140939,-0.008389261744966459
5000,Drifting,5,brute_force,5310,0.7224669603524229,0.7187141216991964,-0.003752838653226509,0.7370786516853932,0.7033707865168539,-0.0337078651685393
