seed,model,ratio,class,n_synth,f1_baseline,f1_augmented,f1_delta,recall_baseline,recall_augmented,recall_delta
1024,Drifting,1,brute_force,1062,0.7199100112485939,0.7354260089686099,0.015515997720015995,0.7191011235955056,0.7370786516853932,0.017977528089887618
1024,Drifting,1,xss,436,0.428842504743833,0.4568764568764569,0.028033952132623885,0.5231481481481481,0.4537037037037037,-0.06944444444444442
1024,CTGAN,3,bot,4080,0.6628766344513929,0.7038834951456311,0.0410068606942382,0.9781879194630873,0.9731543624161074,-0.005033557046979831
1024,CTGAN,3,brute_force,3186,0.7199100112485939,0.745230078563412,0.025320067314818062,0.7191011235955056,0.7460674157303371,0.026966292134831482
1024,CTGAN,3,xss,1308,0.428842504743833,0.4618937644341801,0.03305125969034711,0.5231481481481481,0.46296296296296297,-0.060185185185185175
1024,TabDDPM,3,bot,4080,0.6628766344513929,0.6847058823529412,0.021829247901548277,0.9781879194630873,0.9765100671140939,-0.001677852348993314
1024,TabDDPM,3,brute_force,3186,0.7199100112485939,0.7387978142076502,0.018887802959056343,0.7191011235955056,0.7595505617977528,0.04044943820224722
1024,TabDDPM,3,xss,1308,0.428842504743833,0.4195121951219512,-0.009330309621881805,0.5231481481481481,0.39814814814814814,-0.125
1024,Drifting,3,bot,4080,0.6628766344513929,0.6921697549312612,0.029293120479868318,0.9781879194630873,0.9714765100671141,-0.006711409395973145
1024,Drifting,3,brute_force,3186,0.7199100112485939,0.7439724454649828,0.024062434216388873,0.7191011235955056,0.7280898876404495,0.008988764044943864
1024,Drifting,3,xss,1308,0.428842504743833,0.49777777777777776,0.06893527303394476,0.5231481481481481,0.5185185185185185,-0.00462962962962965
1024,CTGAN,5,bot,6800,0.6628766344513929,0.7353126974099811,0.07243606295858818,0.9781879194630873,0.9765100671140939,-0.001677852348993314
1024,CTGAN,5,brute_force,5310,0.7199100112485939,0.744920993227991,0.025010981979397107,0.7191011235955056,0.7415730337078652,0.022471910112359605
1024,CTGAN,5,xss,2180,0.428842504743833,0.47380410022779046,0.04496159548395745,0.5231481481481481,0.48148148148148145,-0.041666666666666685
1024,TabDDPM,5,bot,6800,0.6628766344513929,0.734977862112587,0.07210122766119409,0.9781879194630873,0.9748322147651006,-0.003355704697986628
1024,TabDDPM,5,brute_force,5310,0.7199100112485939,0.750816104461371,0.030906093212777153,0.7191011235955056,0.7752808988764045,0.0561797752808989
1024,TabDDPM,5,xss,2180,0.428842504743833,0.4352078239608802,0.006365319217047194,0.5231481481481481,0.41203703703703703,-0.1111111111111111
1024,Drifting,5,bot,6800,0.6628766344513929,0.76221928665786,0.0993426522064671,0.9781879194630873,0.9681208053691275,-0.010067114093959773
1024,Drifting,5,brute_force,5310,0.7199100112485939,0.7289504036908881,0.009040392442294265,0.7191011235955056,0.7101123595505618,-0.008988764044943753
1024,Drifting,5,xss,2180,0.428842504743833,0.4889867841409692,0.06014427939713618,0.5231481481481481,0.5138888888888888,-0.0092592592592593
