seed,model,ratio,class,n_synth,f1_baseline,f1_augmented,f1_delta,recall_baseline,recall_augmented,recall_delta
456,TabDDPM,3,backdoor,5238,0.9765013054830287,0.9773913043478261,0.0008899988647973478,0.9622641509433962,0.9639794168096055,0.0017152658662092923
456,TabDDPM,3,shellcode,3399,0.5867287543655413,0.588774341351661,0.002045586986119674,0.6666666666666666,0.6798941798941799,0.013227513227513255
456,TabDDPM,3,worms,390,0.782608695652174,0.8275862068965517,0.044977511244377766,0.8181818181818182,0.8181818181818182,0.0
456,Drifting,3,backdoor,5238,0.9765013054830287,0.9756521739130435,-0.0008491315699852287,0.9622641509433962,0.9622641509433962,0.0
456,Drifting,3,shellcode,3399,0.5867287543655413,0.5914844649021864,0.004755710536645141,0.6666666666666666,0.6798941798941799,0.013227513227513255
456,Drifting,3,worms,390,0.782608695652174,0.8275862068965517,0.044977511244377766,0.8181818181818182,0.8181818181818182,0.0
456,CTGAN,5,backdoor,8730,0.9765013054830287,0.9722703639514731,-0.004230941531555565,0.9622641509433962,0.9622641509433962,0.0
456,CTGAN,5,shellcode,5665,0.5867287543655413,0.5965714285714285,0.009842674205887247,0.6666666666666666,0.6904761904761905,0.023809523809523836
456,CTGAN,5,worms,650,0.782608695652174,0.8181818181818182,0.035573122529644285,0.8181818181818182,0.8181818181818182,0.0
456,TabDDPM,5,backdoor,8730,0.9765013054830287,0.9765421372719374,4.0831788908679556e-05,0.9622641509433962,0.9639794168096055,0.0017152658662092923
456,TabDDPM,5,shellcode,5665,0.5867287543655413,0.5995423340961098,0.012813579730568514,0.6666666666666666,0.6931216931216931,0.02645502645502651
456,TabDDPM,5,worms,650,0.782608695652174,0.8636363636363636,0.0810276679841897,0.8181818181818182,0.8636363636363636,0.045454545454545414
456,Drifting,5,backdoor,8730,0.9765013054830287,0.9756521739130435,-0.0008491315699852287,0.9622641509433962,0.9622641509433962,0.0
456,Drifting,5,shellcode,5665,0.5867287543655413,0.589622641509434,0.002893887143892715,0.6666666666666666,0.6613756613756614,-0.005291005291005235
456,Drifting,5,worms,650,0.782608695652174,0.8275862068965517,0.044977511244377766,0.8181818181818182,0.8181818181818182,0.0
789,CTGAN,1,backdoor,1746,0.9748045178105995,0.9748045178105995,0.0,0.9622641509433962,0.9622641509433962,0.0
789,CTGAN,1,shellcode,1133,0.5777777777777777,0.5960874568469505,0.018309679069172802,0.6534391534391535,0.6851851851851852,0.031746031746031744
789,CTGAN,1,worms,130,0.8636363636363636,0.8314606741573034,-0.03217568947906024,0.8636363636363636,0.8409090909090909,-0.022727272727272707
789,TabDDPM,1,backdoor,1746,0.9748045178105995,0.9756521739130435,0.0008476561024439722,0.9622641509433962,0.9622641509433962,0.0
789,TabDDPM,1,shellcode,1133,0.5777777777777777,0.6020761245674741,0.024298346789696335,0.6534391534391535,0.6904761904761905,0.03703703703703698
789,TabDDPM,1,worms,130,0.8636363636363636,0.8444444444444444,-0.019191919191919204,0.8636363636363636,0.8636363636363636,0.0
789,Drifting,1,backdoor,1746,0.9748045178105995,0.9756521739130435,0.0008476561024439722,0.9622641509433962,0.9622641509433962,0.0
789,Drifting,1,shellcode,1133,0.5777777777777777,0.5935334872979214,0.015755709520143713,0.6534391534391535,0.6798941798941799,0.026455026455026398
789,Drifting,1,worms,130,0.8636363636363636,0.8444444444444444,-0.019191919191919204,0.8636363636363636,0.8636363636363636,0.0
789,CTGAN,3,backdoor,5238,0.9748045178105995,0.9740034662045061,-0.0008010516060934503,0.9622641509433962,0.9639794168096055,0.0017152658662092923
789,CTGAN,3,shellcode,3399,0.5777777777777777,0.5861664712778429,0.008388693500065214,0.6534391534391535,0.6613756613756614,0.007936507936507908
789,CTGAN,3,worms,390,0.8636363636363636,0.8351648351648352,-0.02847152847152845,0.8636363636363636,0.8636363636363636,0.0
789,TabDDPM,3,backdoor,5238,0.9748045178105995,0.9773913043478261,0.0025867865372265486,0.9622641509433962,0.9639794168096055,0.0017152658662092923
